,speed,volume,circuitousness
0,1.3377221822738647,0.6688611033726313,0.0
1,0.9840804934501648,0.5809524134556424,0.0
2,1.7741939226786296,0.995134692866973,0.0
3,1.1642668379677668,0.778038399079317,0.08915901796492244
4,1.0630651831626892,0.6096015876402443,0.06749917219346158
5,1.2777111232280731,0.7856807376130954,0.05266527635207695
6,1.3914127349853516,0.8033529335192927,0.02128961573121045
7,1.3198767304420471,0.7806816522552108,0.08496279107463613
8,1.5429726441701253,0.9823034703996122,0.0
9,1.6713143587112427,0.835657157862984,0.0
10,1.313308835029602,0.6566544127799261,0.0
11,1.535289227962494,0.8549529174307033,0.0
12,1.4261072874069214,0.9146759746348694,0.0
13,1.373088851571083,0.8523910824163282,0.09288555555860188
14,1.2628835916519165,0.7906356843804451,0.027313983925894205
15,1.2410912036895752,0.8327513901182719,0.00907700969786651
16,1.355956792831421,0.8582414334143315,0.0
17,1.2615007400512694,0.8449145486416135,0.0
18,0.8864035904407501,0.4954675840312325,0.0
19,1.2991052865982056,0.8106303259322386,0.0
20,1.227943241596222,0.7403668627863548,0.06563352459303358
21,1.5712493062019348,0.8353963033025105,0.0
22,1.4785847663879395,0.8823324848013627,0.0
23,1.1121672838926315,0.7394964624464581,0.0
24,1.5618401169776917,0.9186921652283507,0.0
25,1.5012137095133464,0.9731798813400937,0.0
26,1.2493935426076253,0.7156865948547804,0.0
27,1.0420002606179979,0.6021834132364909,0.16727417707024486
28,1.199678659439087,0.7347723858139704,0.10455891773428616
29,1.1606996556123097,0.7344100416806071,0.08567131236907587
30,1.315037081638972,0.8318009985531988,0.0027063246044806426
31,1.338158130645752,0.807301397524242,0.0
32,1.5943573117256165,0.9612588710957739,0.0
33,1.4757012526194255,0.9082789643895333,0.0
34,1.4101017713546753,0.7050508490001707,0.0
35,1.4419219493865967,0.8546305058489785,0.0
36,1.5108084678649902,0.836341261861749,0.0
37,1.2804341912269592,0.804455404936476,0.055597586674333704
38,1.4598931312561034,0.7514077231758668,0.14064732792478796
39,1.7444488406181335,0.9158067393295309,0.0
40,1.420486847559611,0.9152251285650235,0.0
41,1.2760133743286133,0.6380066913333039,0.0
42,1.0213215947151184,0.7373957267400478,0.0
43,1.1994476914405823,0.6635749117467252,0.0
44,1.1622764998012118,0.7401231092948972,0.05893505368236428
45,1.1329747796058656,0.7080280149525925,0.10298167696293313
46,1.3782363732655842,0.8456959831951364,0.0
47,1.4816128015518188,0.8209966168272546,0.0
48,1.4925697247187297,0.7021042751125472,0.0
49,1.3063093423843384,0.8367919588256727,0.04280705583247794
50,1.610249638557434,0.9839467396948278,0.0
51,1.3891088485717773,0.8745791444307159,0.043148815626654645
52,1.0379678606987,0.5916989356251392,0.0
53,1.1537797451019287,0.6881701440590797,0.0
54,1.2997714281082153,0.7883501954168404,0.0
55,1.4673650741577149,0.9532108422625966,0.030072702624592145
56,1.305916652083397,0.8216818771170816,0.026539072227451825
57,1.2586423953374226,0.8114643475804405,0.0
58,1.1212122440338135,0.5606061113686596,0.0
59,1.0590623021125793,0.6135081979194643,0.0
60,1.216412901878357,0.7147442390679792,0.0
61,1.4361774921417236,0.792039469390595,0.0
62,1.2539185682932537,0.7990915604936115,0.0
63,1.4088950157165527,0.8091539814838886,0.0
64,1.2492012000746198,0.714085969723584,0.252633943812333
65,1.2131942987442017,0.8076095646855203,0.0
66,1.3710691928863525,0.6855345812256257,0.0
67,1.1660652160644531,0.6313475787357051,0.0
68,1.4069878458976746,0.7955646161646245,0.0
69,1.3604204257329304,0.7830644715198272,0.0
70,1.1931922435760498,0.7147770900952182,0.0
71,1.0846019983291626,0.5423010009754319,0.0
72,1.078611958026886,0.5008890773696176,0.4701044936012225
73,1.3525748550891876,0.8574396083953872,0.034629378379342934
74,1.323306179046631,0.8390595373661588,0.09674751851347131
75,1.2686636447906494,0.7077636116053839,0.0
76,0.9098888039588928,0.4495447293598598,0.0
77,1.0560216903686523,0.6302089086283753,0.0
78,1.1294127702713013,0.564706364329711,0.0
79,1.0364777247111003,0.6531879405341439,0.0
80,1.3182971477508545,0.8267991624002613,0.013330822319711862
81,1.475372552871704,0.8708797599391046,0.0
82,1.455523520708084,0.8938700207425823,0.0
83,1.3983126481374104,0.7976496439233519,0.0
84,1.1767295102278392,0.6345688539841396,0.21433970444638245
85,1.2084161043167114,0.6610554565626086,0.0
86,1.4097503870725632,0.9160445271249852,0.055197988812114615
87,1.0247987806797028,0.6072932959910955,0.0
88,1.0918010075887044,0.6678558553742534,0.0
89,1.3506718277931213,0.8124953205224502,0.06612295550106032
90,1.2905840078989665,0.8041746816144366,0.0
91,1.101295828819275,0.6678438133638095,0.1327404470016733
92,1.156369909644127,0.7283412101315798,0.03507204553158326
93,1.4348305612802505,0.9525216597695323,0.07063039568796622
94,1.4398006796836853,0.8839425626939136,0.0
95,1.126954585313797,0.7006862809326593,0.09006585572809304
96,1.2345882058143616,0.7477875851732685,0.0
97,1.2179811682019914,0.7899930421493379,0.07416343411194147
98,1.4864012797673543,0.6637075124915047,0.0
99,1.2854860533367505,0.6553924577088773,0.25638442628817665
100,1.3087381422519684,0.8403459973730838,0.01807997427477022
101,1.4883694648742676,0.7441847978123046,0.0
102,1.1010624170303345,0.6089542496800606,0.0
103,1.1100390553474426,0.7465175749669902,0.01008389640970231
104,1.1415306727091472,0.7178544089248147,0.0
105,1.0792898337046306,0.6601236166576314,0.0
106,1.1056672632694244,0.72597054006945,0.0
107,1.545164942741394,0.8725698465542416,0.0
108,1.3561089038848877,0.8130630825521084,0.0
109,1.2974520126978557,0.8144376042352112,0.09280117807229049
110,1.459618628025055,0.8210236745227059,0.0
111,1.279579798380534,0.828840730058406,0.04774289241886626
112,1.1355725526809692,0.7226415113920085,0.0
113,1.224022388458252,0.7316008298528288,0.0
114,1.2887601256370544,0.7576347476691087,0.0
115,1.1320633292198181,0.5513715124003279,0.0
116,1.449880063533783,0.8591334779268537,0.0
117,1.2257527709007263,0.7001960807944714,0.0
118,1.0871469497680664,0.6272726909693134,0.12881099103332877
119,1.3562902688980103,0.807908531349131,0.1721994385656073
120,1.2812307476997375,0.7444131439010487,0.0
121,1.3161327838897705,0.6580663608494266,0.0
122,1.1946179072062175,0.5806166231663011,0.24702867728002256
123,1.6513148546218872,0.9738118762949991,0.0
124,1.6675078868865967,1.003881069615662,0.0
125,1.4539777835210164,0.9319506183443831,0.0
126,1.2735392252604167,0.8044004425183864,0.0
127,0.4220237334569295,0.3165177992139733,0.0
128,1.2554165124893188,0.6692710614754802,0.0
129,1.2886348366737366,0.7794000232680226,0.0
130,1.4219638109207153,0.7109819745239909,0.0
131,1.0822127312421799,0.7042640598002607,0.0
132,0.9648488312959671,0.5469545064734687,0.042806665592826185
133,1.3986645539601643,0.8666006229435779,0.0
134,1.0775966048240662,0.5744005606602095,0.0
135,1.3131932020187378,0.7782908187880067,0.0
136,1.371531367301941,0.8669978384435475,0.0
137,1.4497348070144653,0.9187752985565395,0.0
138,1.526610016822815,0.8414848277323935,0.0
139,1.2010213136672974,0.7177881926138211,0.0
140,1.1330426931381226,0.7216521186948326,0.1152990383266961
141,1.2246952056884766,0.6902249050403605,0.0
142,1.1634206920862198,0.7319441915534438,0.0
143,1.2072960138320923,0.761754059324487,0.0
144,1.3410513699054718,0.887461818010148,0.0
145,1.3627044717470804,0.7616865417105009,0.20153080372907636
146,1.3920338153839111,0.8971311415077488,0.0
147,1.253545105457306,0.7892226942958646,0.02638816053550372
148,1.3161213397979736,0.7997876898585183,0.0
149,1.275786280632019,0.7417816058980511,0.0
150,1.3462329308191936,0.8613554711677922,0.0
151,1.2384326457977295,0.6192163389652192,0.0
152,1.550996482372284,0.8375971380282282,0.0
153,1.435469110806783,0.8971060816640853,0.0
154,1.3866716027259827,0.8382204341778122,0.0
155,1.2325460612773895,0.660916282103983,0.0
156,1.2200127840042114,0.7129356235568283,0.0
157,1.725076953570048,1.005980207765971,0.0
158,1.3678959846496581,0.8761775952514713,0.023169166084714695
159,1.2487018704414368,0.7578606238083356,0.0
160,1.23477503657341,0.773673311870496,0.06699710708621953
161,1.3327046973364693,0.8125635878513976,0.05961499689274431
162,1.3067310094833373,0.827874954307639,0.06528221947074525
163,1.5815244913101196,0.8689827494472206,0.10357544081654109
164,1.3985239664713542,0.8426809209935047,0.0
165,1.2896126210689545,0.7984125153655814,0.01796534872811407
166,1.3405743837356567,0.6702872227664255,0.0
167,1.4429149627685547,0.8483350794329076,0.0
168,1.2847028175989788,0.7171618815951131,0.0
169,1.2901912927627563,0.8455974416811126,0.046548386193549826
170,1.3899920582771301,0.8183278257587966,0.0
171,1.456419050693512,0.8662370213149788,0.03927840828145019
172,1.227395087480545,0.7768577804261549,0.025288755312218268
173,1.1977248589197795,0.6989163032721516,0.0
174,1.500267008940379,0.9163857646105643,0.12800594845814117
175,1.3418660759925842,0.812348843925414,0.11494429343442039
176,1.036739706993103,0.647485344026249,0.0
177,1.1696528196334839,0.5848263993718513,0.0
178,1.453821063041687,0.8847120135464402,0.0
179,1.2911617755889893,0.782330700226536,0.0
180,1.2387143174807231,0.813319200774974,0.0
181,1.4274129569530487,0.7995575170178193,0.03659044396241051
182,1.2305093208948772,0.7181329760389054,0.0
183,1.3053703546524047,0.6623653716502417,0.17638157420622702
184,1.5529065132141113,0.7764532697124846,0.0
185,1.1510243813196819,0.7169746040580113,0.0
186,1.3243128061294556,0.7623690204580893,0.0
187,1.233109474182129,0.6165546993499935,0.0
188,1.2528785467147827,0.6841372797568399,0.0
189,1.286673128604889,0.8251606826756946,0.000973615118550484
190,1.4863831400871277,0.889426976660985,0.0
191,1.2904019355773926,0.7881059468647647,0.0
192,0.9564076960086823,0.5809521156671165,0.0
193,1.2388731241226196,0.7517045980285767,0.017044785512130057
194,1.4691135883331299,0.8992180957689148,0.08473861309267865
195,1.4181543827056884,0.9009272638948541,0.04675948727333397
196,1.4711738228797913,0.8648625345226981,0.0
197,1.125852108001709,0.7160754266209544,0.03576538505938807
198,1.4885088602701824,0.9652089831835694,0.0
199,1.3031741380691528,0.8359408792604586,0.0
200,1.4370989203453064,0.8641274338656448,0.0
201,1.2274271845817566,0.7019816004793602,0.0
202,1.3881813287734985,0.7912149033074635,0.0
203,1.2255508303642273,0.6975934304009866,0.0
204,1.3101590871810913,0.781848601248589,0.0
205,1.1958935856819153,0.7276891269614887,0.0
206,1.0546423196792603,0.5273211668622785,0.0
207,1.258038091659546,0.8381992634643121,0.026132815664896163
208,1.224568486213684,0.7086641461138574,0.0
209,1.3250631093978882,0.7910254972710462,0.0
210,1.353893756866455,0.6769468600544806,0.0
211,1.7583709955215454,1.026559872090202,0.0
212,1.1948670595884323,0.7594107923023034,0.0
213,1.338578850030899,0.8072419317599725,0.06298404216662375
214,1.2930596768856049,0.8315134380434668,0.02477983544563149
215,1.1213476657867432,0.6771473825920459,0.0
216,1.587990164756775,0.793995060193245,0.0
217,1.1998059153556824,0.7065604510933413,0.0
218,1.3706206679344177,0.9133637938933998,0.0062916689955323825
219,1.2712759971618652,0.8204799608034896,0.0
220,1.33583402633667,0.8137913131431839,0.0
221,1.2918628752231598,0.8481924359902295,0.0
222,1.6810855865478516,1.0344842421475013,0.0
223,1.0609794060389202,0.7109535840136432,0.0322702263312741
224,1.3398354450861614,0.8070530464685501,0.0
225,1.6085008382797241,0.9515508292427354,0.0
226,1.205126404762268,0.7374715680807714,0.1472835832167228
227,1.3368685841560364,0.7761952007871574,0.0
228,1.3906487822532654,0.8365441925616406,0.0
229,1.1825925707817078,0.6910110625030634,0.0
230,1.1484224796295166,0.6821882498229211,0.0
231,1.2144023478031158,0.7701983840027113,0.022966551216995007
232,1.3863118886947632,0.8800325639821835,0.0
233,1.5884699821472168,0.8533380087527901,0.0
234,1.1752622524897258,0.7605459439458667,0.0
235,1.5555687348047893,0.8920806699858839,0.0
236,1.23086678981781,0.7403563597584043,0.00613482474224789
237,1.230753242969513,0.7049294682010114,0.0
238,1.2552748680114747,0.8333790994389382,0.00858040316205435
239,1.3799904783566792,0.8935211092453403,0.057864151068840936
240,1.546234409014384,0.9819996257367289,0.0
